Date,Open,High,Low,Close,Adj Close
2024-06-12,178.25,180.41,176.11,177.79,177.79
2024-06-13,176.11,176.74,174.88,175.16,175.16
2024-06-14,174.22,177.06,174.15,176.79,176.79
2024-06-17,175.46,178.36,174.81,177.24,177.24
2024-06-18,177.14,177.38,174.1,175.09,175.09
2024-06-20,175.37,177.29,174.99,176.3,176.3
2024-06-21,177.0,180.85,176.61,179.63,179.63
2024-06-24,180.16,180.89,178.67,179.22,179.22
2024-06-25,179.62,184.29,179.42,184.03,184.03
2024-06-26,182.63,184.51,182.48,183.88,183.88
2024-06-27,184.18,186.05,184.02,185.41,185.41
2024-06-28,184.32,185.13,181.96,182.15,182.15
2024-07-01,183.03,183.88,181.3,182.99,182.99
2024-07-02,182.05,185.57,181.56,185.24,185.24
2024-07-03,184.85,186.09,184.0,185.82,185.82
2024-07-05,185.85,190.86,185.8,190.6,190.6
2024-07-08,189.9,190.17,187.78,189.03,189.03
2024-07-09,190.31,191.36,188.72,188.98,188.98
2024-07-10,189.15,191.75,189.03,191.18,191.18
2024-07-11,189.85,190.86,185.08,185.57,185.57
2024-07-12,185.08,187.11,184.49,185.07,185.07
2024-07-15,184.92,188.24,184.92,186.53,186.53
2024-07-16,187.36,188.68,183.37,183.92,183.92
2024-07-17,182.96,183.55,179.9,181.02,181.02
2024-07-18,181.93,182.5,176.47,177.69,177.69
2024-07-19,178.88,180.29,177.13,177.66,177.66
2024-07-22,180.59,182.7,180.23,181.67,181.67
2024-07-23,182.05,183.61,181.54,181.79,181.79
2024-07-24,173.6,176.19,171.82,172.63,172.63
2024-07-25,172.52,173.42,167.19,167.28,167.28
2024-07-26,167.15,168.09,164.06,167.0,167.0
2024-07-29,168.83,170.43,167.99,169.53,169.53
2024-07-30,170.24,171.23,168.44,170.29,170.29
2024-07-31,173.24,174.24,170.01,171.54,171.54
2024-08-01,170.25,174.05,168.88,170.76,170.76
2024-08-02,166.44,168.51,164.67,166.66,166.66
2024-08-05,155.5,164.43,154.93,159.25,159.25
2024-08-06,159.33,160.57,156.41,158.29,158.29
2024-08-07,161.25,162.98,158.47,158.94,158.94
2024-08-08,160.51,163.69,160.21,162.03,162.03
2024-08-09,160.01,163.79,159.06,163.67,163.67
2024-08-12,164.35,164.9,161.84,162.29,162.29
2024-08-13,163.41,164.73,162.97,164.16,164.16
2024-08-14,162.4,163.22,157.71,160.37,160.37
2024-08-15,160.5,161.63,159.61,161.3,161.3
2024-08-16,161.47,165.06,161.13,162.96,162.96
2024-08-19,165.28,166.69,164.26,166.67,166.67
2024-08-20,166.9,168.64,166.82,167.18,167.18
2024-08-21,165.15,166.85,164.67,165.85,165.85
2024-08-22,167.26,167.59,163.31,163.8,163.8
2024-08-23,164.72,166.18,163.83,165.62,165.62
2024-08-26,166.38,167.55,164.46,166.16,166.16
2024-08-27,165.84,166.44,164.46,164.68,164.68
2024-08-28,165.04,165.6,161.53,162.85,162.85
2024-08-29,164.31,165.97,160.25,161.78,161.78
2024-08-30,162.62,163.66,161.69,163.38,163.38
2024-09-03,161.72,161.85,156.48,157.36,157.36
2024-09-04,156.65,159.0,155.96,156.45,156.45
2024-09-05,156.3,159.45,155.98,157.24,157.24
2024-09-06,157.3,157.83,150.55,150.92,150.92
2024-09-09,152.51,153.4,147.21,148.71,148.71
2024-09-10,150.45,151.27,148.34,148.66,148.66
2024-09-11,149.92,151.5,147.52,151.16,151.16
2024-09-12,153.8,154.82,152.65,154.69,154.69
2024-09-13,155.43,158.38,155.21,157.46,157.46
2024-09-16,157.31,158.25,156.6,158.06,158.06
2024-09-17,159.02,160.55,158.38,159.32,159.32
2024-09-18,159.86,160.5,158.6,159.81,159.81
2024-09-19,163.71,163.79,161.34,162.14,162.14
2024-09-20,163.5,163.73,162.06,163.59,163.59
2024-09-23,164.35,165.49,161.67,161.85,161.85
2024-09-24,163.03,163.22,160.69,162.29,162.29
2024-09-25,161.47,162.81,161.3,161.49,161.49
2024-09-26,163.64,164.08,162.28,162.73,162.73
2024-09-27,162.81,165.7,162.63,163.95,163.95
2024-09-30,163.32,166.15,163.26,165.85,165.85
2024-10-01,167.68,169.16,164.58,166.99,166.99
2024-10-02,166.42,167.52,164.73,165.86,165.86
2024-10-03,164.41,166.64,163.92,165.86,165.86
2024-10-04,168.06,168.23,165.48,167.06,167.06
2024-10-07,167.72,168.48,162.75,162.98,162.98
2024-10-08,163.94,164.73,162.87,164.38,164.38
2024-10-09,163.45,164.84,159.74,161.86,161.86
2024-10-10,160.87,163.07,160.4,162.08,162.08
2024-10-11,162.13,163.9,161.24,163.24,163.24
2024-10-14,163.64,166.23,163.4,164.96,164.96
2024-10-15,165.79,167.68,164.63,165.46,165.46
2024-10-16,164.53,165.8,163.74,165.16,165.16
2024-10-17,165.73,166.37,162.76,162.93,162.93
2024-10-18,163.19,164.71,163.08,163.42,163.42
2024-10-21,162.95,164.5,162.62,164.07,164.07
2024-10-22,162.98,165.77,162.98,165.14,165.14
2024-10-23,164.76,165.82,161.93,162.78,162.78
2024-10-24,162.83,163.33,161.01,162.72,162.72
2024-10-25,163.67,165.59,163.42,165.27,165.27
2024-10-28,168.75,168.75,163.95,166.72,166.72
2024-10-29,167.73,170.38,167.09,169.68,169.68
2024-10-30,180.68,182.02,174.06,174.46,174.46
2024-10-31,173.13,176.82,171.0,171.11,171.11
2024-11-01,170.07,172.32,168.88,171.29,171.29
2024-11-04,169.93,170.73,168.01,169.24,169.24
2024-11-05,169.43,170.53,168.84,169.74,169.74
2024-11-06,173.8,176.94,173.5,176.51,176.51
2024-11-07,177.41,181.08,177.19,180.75,180.75
2024-11-08,180.65,180.9,178.08,178.35,178.35
2024-11-11,178.58,180.54,178.47,180.35,180.35
